cement,water,aggregates,strength
103.5175009146433,67.80182966972654,334.95221568599146,76.00966965460579
253.44535896403113,96.23811717917366,300.1908940613241,130.32263954116218
416.1127455948718,63.08082086053517,309.3966053581462,224.64783601726307
446.6102499499872,71.09083277303385,673.7324598955613,278.0139365193019
265.13713525363005,158.6759475202677,409.70858981255253,151.16812293704933
493.2172558331533,56.812163673757226,270.6249935264689,257.3080138604875
181.93597212125567,198.24761154579332,518.706260412762,120.66514930327207
406.8449133168674,63.52997876552943,452.8973346320703,225.2415962423799
385.3368147966528,111.71507730309867,337.4929098877922,200.0496313341436
481.4565377160068,57.60106704041054,372.6569552097234,262.35967776489446
369.23097500806045,191.92334942342498,263.52637077382366,172.94122111128252
276.2526017833844,178.48282664952805,205.91637106487548,108.32997780692784
318.62241059021227,155.56168613218108,685.0141512149899,187.78548759517616
372.9346652920844,75.28330055484126,514.4049643757614,235.76026734132284
245.49751253061706,191.50848278377464,254.8470984097908,101.59628742182556
442.6703357976446,120.27480037804769,425.57106336977813,241.55694027624796
239.62187559295543,124.8665300422829,558.5934255551151,139.84282576400497
303.52961376494414,86.17702442693948,688.1252713078088,212.01136679866036
383.8569450940682,58.256519402443885,594.749975106826,248.53361898768424
130.63469502437601,144.94403042142028,456.1115391261068,91.18501415642527
161.55681472885067,161.75371565587642,485.3360935774569,93.2579517820216
153.44508039379474,118.45055504157868,438.9301387158114,102.88524956125605
190.11519192167543,80.13293244795096,477.31316045815487,120.23310566385882
352.0178972089245,98.78515678841478,675.3266272179251,229.70027566794764
295.37605418672206,173.90905834364054,772.5389436075784,192.0659551957211
239.8936012999332,82.18052134231098,351.36164898960374,140.5766969333702
140.58155010965442,144.48497119986914,337.9788402095583,67.46759786657722
250.0361084865552,199.6919415484843,371.3943753321215,131.28919478906508
345.5207796435585,68.20862886521664,629.302266518642,215.1951576908638
240.75312746782518,119.1465562532851,564.474750358983,167.83147560809502
195.15834354039967,83.3613837109497,218.91205744546966,101.02975888227867
464.8122799836268,182.24636618695365,646.3085279550528,273.2738890366457
330.9774637083236,156.84695957517374,478.8833867664814,170.42037924629827
418.9274500449198,144.72007437970822,699.7410380314514,242.36236311289184
490.29995919990176,57.87600822836806,250.74363446439932,242.3292062003456
374.69581797120856,110.32019397749977,578.5500082693445,210.74837344237136
359.11426717542463,119.77318567769599,741.6686506935168,240.3691603253004
400.0983617871592,52.28298091297411,772.3815638990026,267.3434182762868
471.04521763432786,188.08506055586722,706.8105504189632,271.36027968630145
296.3825933706455,187.62647596978834,397.550169772211,144.26121357325414
161.63908251629192,95.52936185125775,676.4642970536304,137.03023917195864
367.2895430211487,76.35146022474652,691.5792101144543,244.25679915624195
459.1758632690233,148.28819427910344,520.3262354947296,259.8234686227946
450.5631074589067,92.94237635800116,477.1567420720135,264.1664310985339
393.18820696532714,168.88537208521547,623.8765633344294,219.32343359164142
321.810209646595,68.8089228470231,466.2623267319954,198.08966863033237
395.50325120810584,175.0027255011231,332.24055280413234,193.65160662496694
240.92823634570243,142.17964490419638,231.4338267309149,121.46600312002613
117.04708447880861,125.86716458155958,550.7352998098602,99.81782542222591
326.35702811702544,71.48804908200142,434.17148367015443,193.9246410332083
342.3560712701261,123.76622986954041,264.7777347276762,164.81496410836206
262.2143102509357,52.975974140892056,520.3603453708711,191.03506969143137
491.0300677864206,138.30663926147537,534.0644229463453,265.53691874577936
405.2778799783017,115.17187750767185,409.87403568561126,223.64062746400637
108.66210883875694,150.6963112960319,668.0722451382785,96.68011988121981
255.9596765800809,156.9111010388032,413.52102925739007,132.7811568348019
481.6924999416801,59.656395062316435,621.8687376142069,278.0432438390431
178.14288052218296,187.9336871068548,756.2306411875992,125.78811619517526
416.31975576517755,90.99113586435166,421.9573239949238,229.78507832485766
149.8074761244199,133.34137582411057,619.0124481321441,123.22874995229961
279.16812332009454,91.88986734281984,289.0256438632362,162.52899811904038
169.11758864544453,66.13269532299559,628.9869951668381,143.95247712615367
479.0091886137919,116.24638160174526,390.1514187707461,272.17036814373444
471.7522647054542,142.5842674710674,709.5139800688713,285.1361197104263
162.41863436471357,167.23276909030503,513.2530683060129,94.38602452168871
461.0908462190974,185.05812549533806,661.306338600499,263.9720353813987
277.2508639756284,128.0576221165316,546.7652531419199,177.0171470759649
441.1567513338591,155.62938031269914,493.87665282200203,233.37587353995568
141.3043256647851,76.63047716460795,787.8408657160952,130.0105744538959
167.31060575591354,128.80359008303844,280.3947649970863,86.42450185611891
425.39478683844277,164.17557358487207,401.045686645597,224.36527570045067
126.27863624742034,102.58547754025385,354.10473671327395,82.69998623901287
306.0406256935518,100.98966523702751,606.3147122158235,192.20994940101772
200.51307983363102,70.93032439718702,764.3732435756576,167.792712537225
113.52174775008947,59.4656716771802,209.808966514103,53.2452202911149
122.75942454192936,137.10223909712738,519.7233081505375,83.02415933363935
436.54796634314835,101.75716026260545,607.671045891432,241.61811943006026
255.27439553192934,87.81957994756038,250.12420846852393,114.05142686253886
376.0306220597634,115.995837255557,351.46680821839743,215.57847358567543
459.2047479400494,161.03086708632924,678.1748004414067,266.126336787734
311.6381466174328,136.7829096576796,615.0006381728515,184.9494291287775
171.85381893402086,180.66562006411058,677.0732114390362,131.10963670909325
415.76592439270746,73.41605189971861,313.54586981285263,233.67439776927475
392.53245117694996,188.54881771222338,223.14450282346462,169.21707228565634
318.78133582156056,145.63758957555336,657.6057617422155,196.40238335389708
476.4822962458618,66.63288424317408,240.41482679166756,264.7939390701392
211.3890408777561,164.675191741771,527.1621697798787,124.7440265288329
441.09662734512324,75.31332406934149,731.7720623882456,268.1363337762402
441.3554144034468,122.94981490181922,668.4857425341966,265.42751681236837
392.02848094726687,174.99818836110234,400.5967224786673,209.1357930512329
358.7646346910495,129.9476144253937,439.1899412798159,212.83146148782282
406.6867926936222,184.66693892779946,508.1717598432538,210.43139806811823
264.8127004150549,110.46500191443678,493.5993259131194,148.58634529291274
200.17440927214744,133.02032592989536,671.5434584173211,135.60469091190134
113.26707905083589,136.7344129496019,540.4625917559856,80.99160166982026
120.82876572736066,156.04762570912928,340.6259633657393,63.53009068988254
132.05835878952809,176.8418164757869,483.60672336141886,65.615746377542
344.80933561067343,198.17501379408395,555.3754144215807,177.74156077470465
423.9061957287142,163.0655379928268,334.3353503971331,201.56490368841392
139.9785818548915,65.32322023809527,604.9536880479433,114.13626904287578
147.24240511021168,90.10875692047804,272.07392086879474,67.29782574892468
436.02582072868466,142.1655696753538,380.33759551992716,227.99742846058155
484.4839927374924,135.48744892278484,731.3802520746433,279.58675034590226
116.4624265519909,175.24151096607127,441.7323654091866,78.15870516254635
455.5074942113169,128.37025588429913,789.4595723962641,298.25186495284856
357.8453390990438,64.82234124164773,462.7463849155506,215.81326274151522
193.90732245685928,182.74895095546924,303.2603301391534,94.78089982612335
333.93266301534595,196.75607310727003,575.1985946227408,185.4868855608174
490.1351583239914,88.87725621900861,527.9477326168609,288.9530075258583
349.6622132997476,162.14209054784885,673.6317443326323,210.1185615231419
332.60863871299983,148.22945483103098,660.1428549094541,199.41027570571674
466.1504036311321,52.16736889060167,675.8981489105877,300.46375141684223
123.21856082785257,163.9710912343716,596.483632983455,104.02377511402268
198.46549659095606,102.92650001630008,633.512798212699,133.85554683484287
130.49497900968433,169.62261317473929,552.7393276006976,98.44329801180204
170.23322803983518,65.87735875263257,487.805319478318,106.78086254633183
309.2123738941262,181.17049257242633,367.185121383115,152.23873228866339
120.34995598628541,106.01853035146303,691.8190565801708,106.0223984831997
120.71904780808453,133.46829701540338,669.2002376451244,105.16805097862115
352.9190286644608,103.0370409003789,366.84690311135535,190.21697619773693
293.91070698241674,86.0234938037662,263.5565437358611,149.27432975211775
304.98487902007344,132.66904926646197,505.4030147100022,168.13990207407647
442.85590626788013,195.94280139479963,703.3863319674647,249.8223197538873
236.57620146919703,82.181644350347,569.5162147311664,161.57167347048065
101.46190584274505,134.95434410472262,237.0476841711693,45.42857100524425
314.7912239767319,98.2110342170213,483.6735055377947,182.56262740757617
227.47095048606172,178.71814203171363,345.0682682681994,105.29448358171456
422.0706794711377,137.05350478534268,292.15718295404275,208.11544906047968
262.85651143278784,136.0645414807459,472.0991973474097,150.32463835954277
159.3750883716479,62.244576262223,343.1330963884036,111.6614961617546
322.2581684575092,160.01780397056564,566.8233527124368,185.23550016454155
394.0773851905128,76.69099926785377,641.453158983106,252.6532545489898
463.3128414351342,103.4638728180307,700.9086778168851,281.71965336588494
235.8282291430295,85.48976944771839,451.6975526853396,157.53470635583528
143.39056502315466,164.8176110663651,762.3499119133942,103.93522867469615
314.21813890278315,182.86907709035026,537.2091032094547,167.18183709995571
128.78798717933773,58.91540624930518,748.3317137250056,135.9452132618521
401.9909880637671,158.89543418519253,526.8081682470413,216.60773830699702
155.44093890475096,177.42928570887173,604.1860789842069,116.52924151534474
444.824596730635,125.71398808343956,200.99733237984552,211.0521425686722
205.26231388245958,111.53544681144382,409.73322076735906,136.14889133209104
354.5334498962137,162.71001225089253,636.8018663697484,211.08620951392055
165.2516461717656,143.6094172558074,262.53018575660553,84.09535291038434
366.6184319045177,141.01251096888035,243.44417607050096,158.98000787444866
395.2646182805841,98.2741041415432,666.0834169546528,231.81859589866085
379.141100458311,150.8122642026008,534.3257498780337,203.44541204976113
258.2334795906146,170.7140345144001,702.6726783442249,175.64805050930812
421.3316216718071,87.67881815479078,796.4059980184381,271.9761428012492
222.21994837119217,52.32385586752273,799.4306093000345,168.48733494837109
341.1028155487396,172.08883963312843,663.1835728726664,203.6536982351509
349.26604579175637,128.96607969933743,708.0565985156884,209.05182692729161
329.92356791431695,101.499051381865,228.13882647115778,162.4020296879736
312.4330466730596,158.3382985560843,731.9881774560547,180.50765765592928
429.0985783312028,77.72496697240703,730.3997131261858,279.43517293100456
450.96873565794715,99.81297313196815,649.8690930009079,267.363668265606
114.94867786622459,173.67215711753013,660.6993504494005,106.4001164343562
281.5423439876186,110.55982997739859,376.7410352195974,157.40328100613408
413.97312103286333,97.18944547686601,671.948089293481,250.52858042877102
306.3896108138131,104.26876880686342,608.3191594260472,172.57414260660298
382.8627799603409,58.82047494659935,612.0542860849125,232.9774366653028
110.36842850630322,195.9630372434655,718.4249983688728,93.46643399849444
324.88241123017644,170.70415547378332,222.6511651573274,150.7033324178139
495.73515192132896,108.77145983377737,460.8302419927661,255.61219571883612
399.5097276985686,178.06340840621345,749.1472929266364,239.23225642640284
278.15946172629083,145.7942109131711,289.90396781209824,133.173409160392
339.51932046839227,131.29145124977606,369.1100983266676,182.01902796124105
233.69338001551858,157.75149357529898,498.99024838144123,140.57712383216028
257.81793052563313,66.60393196682983,307.6272900812522,147.17661460677482
414.55142388741376,106.50043739839391,588.0758900813407,239.43206473371728
245.17201296730374,60.581136682675165,620.8101623157966,185.94052136618984
121.70409086747998,60.156144893684385,524.819605653,100.96527311024695
312.35387693977407,52.12832628388688,713.081113649632,210.968031783738
154.40687470507874,174.08632752786116,755.6176139011097,114.10288440417658
400.4383251506627,187.83843753504894,696.2394373985474,233.3965485711536
394.18152149668106,113.2490566184552,674.1411364545247,249.3569909722208
367.15504095443066,66.43879596165921,672.7828284001496,255.1506533714335
287.28440468470126,70.41046206121072,260.6630013183788,157.2286108979685
203.52524349504517,183.69301567642492,629.1509659587911,142.92504489729092
169.77938894250633,167.27311332989575,487.54681167848986,88.01242476520254
434.52315930917933,146.87832794751557,300.659528732915,221.12547240126224
476.09957515580817,143.03438433263148,746.9328120032991,283.2453312763984
186.595729360259,156.05881589495718,347.1836630084311,89.17596835288842
225.9265179642585,149.0270844337159,668.3351661165284,150.44001526552464
399.1902518458627,61.72792651528748,738.1266660404798,265.45021822919483
262.9658377352156,191.3571232486222,519.2877225419962,134.33365159346678
235.80201011801466,151.0344190249981,535.1490371532016,120.74118272487544
464.0363690732963,105.03032588415286,599.7867424793578,278.3621797386205
494.3254875693585,56.71912855330694,548.3911456325006,295.39413290530405
465.21058423172883,121.48613905922869,398.8060378317457,255.26583194553183
374.4083962803014,174.40608723493625,490.3767448708643,199.35504414725187
357.45701564118076,71.98170453256053,368.57755200893985,211.65452133382024
104.81755034927853,118.97027409582577,780.888719974613,90.34512632798241
438.8101006693697,194.17545278012253,649.7147724231302,234.49705685945855
115.83469914163555,130.0352858917791,796.4904410743409,121.0893243053174
172.04475446998276,93.07573276430666,270.43207473528,95.89532692863875
446.1103042565389,54.35289742045655,663.1450913409673,282.16557983354954
226.97428862422626,71.90931964628112,786.672826426797,164.35706460014686
137.71282117325273,102.33903596137839,353.2416419156152,79.91870637396298
134.35152644121354,120.04983977021442,626.0250932350002,93.9411536779523
475.7273639342424,115.28555757009283,496.1702643913655,258.1178479151996
277.3083178464645,78.45023922776247,598.6910901171619,183.46035801333628
302.2427692806647,73.70074089645941,437.29486046270097,175.20703693593413
460.9571106750544,172.03491589678939,364.5313396653164,227.37687779523506
322.8142902809483,71.79611989983479,768.3020607265403,218.91264211786105
467.1377092846267,190.58125495905637,696.3229891443755,272.18376323328465
303.7807197308787,105.00654389731413,229.16346241970825,176.45951678408267
138.9130160600477,107.0691792721941,228.98179139739923,71.85415826398108
487.7021601694803,140.02368153725706,691.4304808048573,291.9624322241251
297.9034962435162,105.14974556730192,515.9638282645351,171.02158105028195
111.53412145583759,193.09291818370178,795.0786981420331,84.86470814811481
459.56756051751614,59.28966716362222,410.36448965105586,277.8960628200031
194.864992591038,185.22538647279814,254.73332476169,73.10602537203411
420.9176621968273,162.90598241895347,593.576989402093,249.16852962859886
353.81003382005605,120.8304170238661,497.1790032459026,196.45815482414093
412.6195326812674,187.55257564853247,634.076577024595,219.55603249867616
181.039178593586,146.74407173418243,211.41439718626364,74.25312903304197
443.3208593412224,79.48852148656539,208.9244414253887,240.34665510133706
216.91794087540995,154.53018775360306,257.7276825572362,111.75510520980546
476.70132559031305,65.66876616698691,363.22827530674186,265.05794989402693
254.9310237223705,170.92682898186752,348.8466025622679,133.3333509209454
114.55442936304738,125.57218810733578,478.19202405820903,79.90245389014144
306.8548113452051,186.24672865523922,712.3247317590781,176.78087254392787
217.68563797064274,84.84884023783106,546.8498624633288,133.18047398107427
164.69732059368806,77.37973900285083,438.97909059961705,108.23252544836221
373.5790712805613,171.8121399102602,394.8528224884041,173.9824876433703
484.3015999145198,193.93300659944288,522.2236531761018,237.52682588166527
224.0000592461799,189.54248175234366,773.8225311856463,150.63584390830204
219.50879345765838,67.79898677480273,255.68967909443307,117.6162186477498
151.48538800416821,64.78165416734339,769.6993719284068,139.48252370990903
162.39078845215417,66.68366334726993,659.5785026686624,139.41358166327396
321.89502604129893,176.37769406913122,357.3957642932847,170.4070968500244
182.86980748133675,130.6407554072568,600.1800874623401,129.795848483806
277.1662740933523,137.46206764539113,478.61733804340594,158.02161906390458
452.66111293136714,103.59521832853429,360.8675073144493,234.44598635317723
415.3717545493231,120.0747938525028,483.68682697910396,238.18435353549572
266.41139662414554,117.40362387250985,724.7041809173869,181.61144537947416
473.28806403191817,150.3993657909029,288.52021719179714,236.68982561706144
227.13421863228052,125.02942957533863,431.7330855620844,139.8388535428527
134.82399362133208,189.10052918072765,557.3542785288078,100.99939615957462
461.5694588482811,167.1532281218481,295.414486680172,228.39508252730042
263.41360490834677,67.67406956879128,403.56189811972763,156.23999575526827
437.3290208049799,158.51357552016185,498.9736074413133,254.4573061938219
462.67312534067526,97.21045362994798,643.8914268244147,276.39782027408665
386.4370478374798,60.44887626491721,402.81519005223606,233.0790201549162
354.1843868256889,75.26213301826981,293.8358039883532,178.8673371903676
462.436890876952,68.06353163246219,507.94253142861356,261.54211109969793
258.83320491299264,165.10995421752267,646.7073644556316,162.049778131718
154.44429956111486,163.79313076230528,484.86385274264774,96.34185839601982
199.1587657019519,88.96448682433422,611.6853981394595,158.97130517777202
268.4745797448206,64.3704276218993,742.6152022574934,199.07133461655056
125.2342418009476,64.32721801217467,348.60838915384727,74.16084753749337
223.2920091853968,87.94552991609493,428.285892958114,133.52543727958746
470.5155314344922,109.31441595970318,401.7813407610002,267.7062778541027
385.68351561484076,69.08401554461184,734.5738795994006,245.55717310280502
164.94472692370806,80.02484286635519,659.8733132779939,127.75287202342037
469.3740897920111,53.38682961816285,474.8280444501587,273.5564051395428
478.04609236976836,155.04352515976876,679.1720486731581,284.8811856663316
393.81400148419397,58.36981358254853,694.578535429201,241.52257019636608
322.97326712052325,170.0013010938364,646.6383885891323,186.95110572109553
415.1398735641267,98.75094627327242,480.34531707424475,208.29299274540685
321.0492850877598,168.13430340567362,432.5630544274591,160.2519692788947
153.1156162335822,162.8453457262113,311.31605786136527,82.78218853704837
139.75035778140375,183.58318488465002,292.60961276339685,70.03448596330271
241.508373912543,144.1379136461672,357.3751561442725,136.1740936951394
106.49242299817811,140.5235523433716,219.119288793089,34.16861816748803
293.45172900033697,83.42114260932388,492.138629721804,168.0301629871825
365.11006007480376,81.5201600851764,713.7841276750476,230.76961629275075
469.3371545232273,122.37836424042146,452.8234487325075,241.81276727018331
438.60462868797094,129.7007994678186,299.18583975299055,218.06045349358985
198.00684211793674,164.31863334840457,472.47848079134735,112.63639815314914
126.2556314030474,76.98859579594081,231.35013894458643,73.61319335583326
499.22591765535213,135.77408489876424,484.3933313634889,268.2435709740941
268.6593614078543,54.506680833357386,626.2054299480019,180.16182764578454
481.9563243326936,191.3460854441787,594.2490321305677,270.08747216183014
459.68753531068336,142.21557477424568,292.77164930366985,229.8699133504009
173.4617388628898,124.0487835292527,226.85705178445676,91.33083708946037
287.88784473005387,132.97016507459466,313.4826788099968,161.8639138491316
490.8019883597507,154.03120225659933,565.4951350881818,269.4460808783507
375.3505493676638,51.30845985308212,449.50785182622377,222.00406113969336
205.84504701142814,197.94023209339792,469.8049920150206,130.45668034397193
101.89812381207734,67.1604216473551,360.1449630461784,78.98685758136483
267.19068058065864,122.94716128980667,724.0937326603241,176.87202127384214
434.02817105493455,188.2722643840551,393.6265735813347,219.7657917150507
121.19739873979731,65.63697713565486,292.36669126105744,84.0236012113488
294.9894050523138,92.13663581125883,403.1260733675665,177.7608748008159
386.90526149612316,63.16185126937478,718.7448718009352,261.2903950882308
218.04704804431708,193.82505392144478,328.5250033660423,131.3695706802763
309.05168393139866,198.8525806402251,560.0078871050862,180.6880570305844
426.6812547580075,132.84673220548098,274.4936468223282,215.33542296020673
237.22874821197112,109.85201489444464,780.5300645821817,167.15301846276523
262.85340618223347,197.34940762203502,795.6856961916776,172.68327479354727
121.03771636094703,114.38638002167109,438.64016833937814,98.85040307027879
177.37593345089965,142.95508833050093,543.4439123230037,114.41948509849831
238.35197802650453,92.51828300561786,365.96095053530235,140.68916482987984
110.47812569610795,75.60566477079954,333.75763103691645,73.6285937617937
138.5156720762628,67.02477369979185,664.70418115601,124.18848811735363
104.37657044488003,194.48448152320205,635.4379329034825,86.4737656606328
246.89309557005927,166.56780071454304,297.4364332018618,119.2869071286225
417.11008710153845,189.12136951726166,400.981891876258,231.51070845593978
214.9946443648167,87.37459880653392,648.6777171376222,175.5705126998637
403.49251315278923,113.09067010438336,729.4645120767401,227.4169118900045
408.8479964635902,142.76622435556698,296.7589924703566,201.80828473960077
209.18310260575393,111.45693674584571,613.7256221997977,143.7415395375804
139.08862620422684,92.62640180914447,666.5358274369319,135.8833058276945
303.8420431234214,139.27473513753026,325.98677267370743,152.33620991152515
480.95281705326755,112.44675486592159,709.9454496552105,293.41482360241275
187.7928567994629,139.1960456779301,338.561335486339,113.16144033562489
335.48668362762646,177.3210982322796,643.7281234461152,201.3624446128279
342.5380332468967,164.89528182416294,476.39614326211256,178.76812276904732
240.39162872661413,117.57895246824539,392.22263788152827,147.69188444829678
224.54344762201316,114.11787152812768,400.6903675642988,115.18317523168008
374.0034488176097,96.76497070059267,536.7405429823397,208.35530173682446
431.7454198897454,129.79834719771296,356.91997614657805,206.47956888646772
324.2339713835279,50.87083672032057,448.15709221425163,195.43886627447478
433.7573701865878,191.46992848850772,254.91250685146196,201.7918866930521
350.9707680758437,55.14882211514791,223.56960558562943,184.59167764226981
474.935089698745,141.1951818187891,668.7291569244221,279.0562093459748
186.56804893649866,77.39370863143424,499.5769526333181,130.8901879186467
257.9103024593081,69.75052478359126,417.4849623288021,161.9486488739452
261.7522267414479,184.38944389045298,538.1765869359874,139.41104352871872
286.1100089555629,168.1454760160435,349.9376788649563,143.95321688545513
169.9732436718399,128.5136771321894,600.4705093114178,114.47942630700877
216.6948261840909,120.83632509275931,209.56412625030265,90.42057925831868
292.389059970984,188.7815506103559,712.5812746010222,192.534813593513
374.9996985459669,112.48248632163028,407.1218689848496,212.54198686563333
398.2844871125978,100.41061624577492,530.8907851349186,226.50073639137443
112.21599051577158,109.89349823027376,368.5369089602169,65.83455307473172
277.0734666718387,144.59726402582396,770.8567079527556,199.11902866429637
482.2384774122609,141.61122860968737,746.7296061954493,258.94783166309344
270.1467044842558,127.64007913200017,405.7365607829451,150.54808063467254
163.7342748983667,78.46925224757499,577.9342681037588,112.05649451914246
449.4260172033062,186.8038795854619,397.2491322055248,242.14923531474957
469.26597986979044,121.00980404406252,323.8340310460493,237.89998531608367
220.32302366096417,89.94679664922789,762.0915440691449,168.64666389258028
381.98082945112014,167.59993784796438,300.9379162740831,174.31461194018425
491.91177030319034,138.37309415445398,618.3479754711047,260.17829905481733
188.83090656389837,195.91982139655244,294.4474972269136,71.63275118872647
494.71195387186236,84.50014524901704,399.2129671907401,272.40977798747423
205.1457179629686,113.45804394803929,653.4899297010589,136.39967818556565
239.05047506823672,194.05228050419208,403.90186280934347,123.36882706289242
362.79636943654083,53.2217515631676,668.564671423936,236.11642967261733
226.18382043126854,95.52697085987674,205.56035311348063,127.07408154594644
376.74077623521265,163.42337116480223,210.67310410464188,161.53241089393893
145.21630314061576,170.69029725421404,783.0626068781846,109.75715523377988
198.76350714932474,111.72810813104363,306.7285394112853,110.35862829253139
282.9003578268565,151.40045526393374,609.804344398545,167.60184316383263
144.49838498035524,135.68115246734544,506.89986500860886,92.31075864001555
442.1892232982575,98.24893452213007,528.4154994203408,251.07598328696102
423.9678943002434,100.00737754446078,391.6842470215215,222.79357078617988
281.05978852291184,113.0175045253971,363.0517261046459,158.2634584008241
457.4214613633793,86.02022783536194,414.77485784602925,252.45785347270288
115.83730540885404,133.86015891958385,204.68268626975825,61.26150614028323
465.0084880222201,101.72365080270674,241.37573231766152,234.12332075001723
219.37497495214538,169.97998313576363,527.4173560297791,121.91192951651338
433.6687203942263,191.2822568598959,743.2574448011833,257.0808078855284
300.23505335745904,100.30948238246027,580.1237372347503,170.7954347755451
231.1666945218406,101.16803223701382,531.2097036811091,151.12181176866858
481.76624733897614,69.36637801106058,417.92653907349825,245.60931871485775
133.35956119515035,149.62173675628014,376.0471984351958,86.51139545822677
257.13910927800134,121.49650789375583,659.569627251378,180.1742544544802
402.1458682090127,187.23029252959543,396.11960626036,213.56458918665837
257.37699817300734,119.18081703660687,306.6295264023258,117.32299397026792
336.87754325654146,78.7658617031646,477.04584010236243,196.4380233791731
221.1699144861093,86.85198633556334,585.3123181302784,152.60841553994666
