cement,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,curing_days,compressive_strength
262.5916610133735,183.69338665211902,178.73354241327257,6.253684696471784,900.5737507767722,681.2423419643458,33,21.83967134757526
464.80308916903203,214.85216308692918,131.33365513651074,37.34323555672689,873.2881636761585,1089.1915129865556,102,33.71388943219922
418.77873567760656,125.02471818721594,110.05984428120635,29.823783969752206,531.6888495413197,934.6987247883128,174,30.049097728512674
543.6063712881632,227.18867162135788,175.44009056248734,45.12199980687182,962.7253766696581,1168.2194432445776,237,45.87711789542835
336.10746258097464,68.10038980152619,174.93432339023855,10.03055717875766,1224.0707703291087,1091.7423582366546,127,27.07283740076761
159.79712296915085,66.3829773198552,206.03513525135813,37.98630609663061,801.178717626216,1110.3182508407249,222,16.507595709292637
456.6223936114975,48.42509630627219,211.71260395778575,34.23358308595949,962.7265136738415,905.4034848960243,195,38.80500681062624
480.39252430844874,111.59842793674855,209.1687233039345,13.29227669048761,719.397768485278,1066.5268247810207,191,36.442226674856755
380.6385987847481,254.10361061672506,161.43380993751325,33.36893197704126,1272.7878058714607,1005.7049206090708,94,33.636572719239325
485.4835899772805,248.3736186447193,194.7534680839844,46.21866902883248,560.5115613411471,529.2985047231098,259,55.36131847644516
346.8977981821954,114.84726238905114,186.54178639659403,45.921799383355946,1205.3830550004982,918.8775130825944,308,27.688326041398355
361.36641469099703,176.73562079407097,163.23426341753793,35.98132872580707,878.9400117449835,518.5404372161269,44,32.57691106973922
313.7705091792748,216.24489494247467,189.58190412789898,2.403655626703005,541.5960693871208,1095.5648975084239,316,28.295621859750128
112.7095633720476,72.36203238840689,242.08718150593938,43.613216866008074,1353.469587291786,452.7598394719748,58,-1.1353523517000186
153.94571349665222,50.442325768424126,128.9340615522066,32.888930350227,987.7218631811652,1189.6373361546202,95,15.783263397449161
115.71459284336713,291.6287979636933,235.86581436782896,15.521712659136721,1099.318969616129,720.5013329101691,142,3.482998604046627
418.2052056318902,185.26719396288556,108.01832709747976,9.362518085284965,1232.0306915244569,536.5034829611485,275,39.40867105797547
257.17799053816333,294.42471655009916,146.2583819352491,5.810193149865856,1155.0744330011887,1148.5399869289784,5,28.042258237582477
354.2853455823514,101.32679613966873,143.22178729172924,2.5118449628880493,1230.8568708146117,436.3407889838784,247,27.757622867122492
553.7832369630465,210.90950999223946,193.95476618213587,37.70516239753782,1262.2816845778577,776.0845076071868,123,45.856492456004055
224.6461145744375,66.78109096237131,119.68374276659355,11.792149947163766,1089.1515305646108,1016.1817023396021,282,22.536619354583426
305.1914615178149,78.36005138217388,232.35214177596305,1.2126468021627534,865.6378309077568,653.4003803453608,114,7.845018435858208
477.7755692715243,153.57063638088718,224.2827112697562,19.863532592099464,743.1421497163426,823.0677359222409,247,31.098935595525983
214.39908274581123,95.88543765242137,197.80987295279166,24.130354029616946,1402.9032366527872,960.3304130510415,364,8.269542128170569
138.4899549143965,50.28646915217534,168.76207476882968,8.461511545006346,1469.9248446382203,1161.5811368010568,18,4.134554406996624
244.87572645688402,78.8642105967978,239.94340632131176,2.202416808127489,857.6627550982089,482.16211141682396,173,9.485025258695892
180.61064362700222,10.724518339759392,224.6119832080834,9.456274154903443,612.3107290723002,525.7813629719358,228,3.6034980492403954
564.8488261712865,211.32708644324597,174.89727221218675,33.955138091828715,722.5373271164312,807.0967161552535,223,58.86079154011149
504.06018978220845,147.63499712575847,205.2810031681467,4.11218386256032,1170.6673459871895,734.7799689200375,210,32.31721644814
416.70187825521174,28.272919921357687,185.03949282695268,27.75185152784969,672.9333699583308,728.6369285469332,244,27.02050097123093
535.7302950938588,51.50819793854736,188.1913357582397,7.320599395408333,1280.1222730609882,637.5692023489225,9,45.411964326270954
501.83603844955724,30.760361433793204,149.6464104156207,9.784458679020968,1423.0302398747135,848.5478388071649,346,38.917921083932804
193.28502944301792,183.77784248276294,169.3126906937345,19.653894163334932,1463.6515150788473,1106.630668932573,122,16.45582716541782
546.2794992449889,28.26310908374814,111.71821461846163,5.041266802686567,509.3255059748907,528.7394724302911,298,46.86787882781379
369.67112095782534,226.28469991056483,153.60230374968887,8.660175139110644,1458.1541649544165,572.2290635966061,326,24.601657214818665
503.72007758203125,6.153275796117352,204.3742773043228,17.447620572567708,1240.1944191296177,936.6587982396686,340,38.09968491387451
548.0456499617467,74.81273639876763,242.98240457592794,16.483450274918344,584.0502322638023,444.95812342984334,328,42.660944446304725
259.0017374859319,267.20000276757213,244.45961691445305,37.46357428378659,915.2404687787264,939.0113596504052,109,28.271883600329478
155.02596226383838,215.5593954366738,183.35843036873376,3.7391152563212184,1200.0454745795091,651.5649206906699,324,13.03296172189677
213.96758127097084,21.890499877706315,190.99333777143733,43.02253678331717,1456.6854926610495,686.283145120012,345,10.506858180800926
313.5538943131281,246.33783134555392,127.85817782514513,40.81160853697274,664.1413936113926,724.4394990583202,31,36.12734681272869
509.00738296124655,147.91053646206143,204.2962162140296,38.29958198459692,627.733281926954,679.6700491933718,122,32.59259524938025
530.3652916281717,254.0349081506488,110.59881890115794,15.468618123156624,972.3470532618785,1072.9676970236258,275,49.87056741434653
103.47606526559535,180.22193233511803,142.70285286991668,41.14408927703938,1468.098893738489,1156.8547659202472,71,13.105529431430913
355.37365128878287,204.54990960985762,200.25450209281632,9.14010401446404,1471.3792152580104,838.4091802529508,175,27.11082746334863
308.7055015743895,298.05046811871244,146.5465197315234,6.220460292751412,727.9147410529093,865.5027990679515,293,26.658611451679697
211.0539052353651,69.70066377720545,107.47703111716815,2.2478166744743677,819.3471479714574,456.38648641074815,350,21.869566022263477
159.9326836668414,187.18367242841651,224.78056140264457,46.9655181502788,1408.0319856446545,970.5535426888005,209,14.76750323984507
268.807585701814,138.0964170172195,146.54950107018445,15.400544885263685,1234.8414908520642,867.2790983712672,224,24.46785360376984
571.4548519562595,11.83558587680743,109.46578372880177,45.8808940088953,1472.3164286576184,440.31561904608026,19,45.73816748291167
261.60146601037764,4.34119245085951,111.21822467542978,13.630678075966484,1393.1483630155544,558.7405336573627,217,22.734180932660827
359.395310871683,35.7685733453576,137.76381981831304,45.37829796681748,715.0960503137434,561.5547363140502,93,25.808666605057404
451.50947944758894,194.72752216156442,126.70239208322894,45.196452642304415,1259.7268594126833,536.7743615546874,53,34.42044580615676
281.814801189647,170.14892637401766,216.1450176670226,46.18380225053564,548.5652315601166,926.9167636982216,75,18.9687564809639
585.8910413604804,166.02886834911823,148.25260700005515,24.80767196420969,1317.832778741474,1142.7516922846153,132,43.93909434526662
581.2236474710556,9.557028758478026,220.70436775597489,43.2973143399446,1101.556762444608,1010.3802602866874,46,28.75249540203866
225.89114791268207,140.7908989080021,126.07689967347292,47.53829480836601,1456.1009626364616,781.8987881711305,36,20.824474738188307
348.6242529461927,277.38684535275854,173.93187693161258,16.230847094858973,1460.0324554690783,723.2410383875856,132,22.380364833308036
250.43915490838484,119.27756079319398,203.20557003296932,20.943720284127753,550.8151090243553,709.1664842473781,130,14.162414099794116
242.4202471887338,187.4767409365369,197.79862807987823,35.9620093667872,660.5214855557679,880.99756615666,167,18.9503907295797
118.4434736772664,233.94560268694306,190.16941148954032,15.017991086165045,984.2070473186916,687.3765271556291,243,5.171230371428138
404.78216698994845,235.17758374256627,238.72324028967546,37.690465445632945,1379.4935249461491,580.8975769509736,225,32.08761708060582
351.33951161443076,155.7840247185814,134.27877215601166,3.6946072606766966,1314.4451422960565,882.2743252604664,300,25.563740935287345
125.73937562499468,257.3855836207009,174.0578806693158,26.17491921442711,1464.3700263517787,712.5643307420585,91,6.662233435025732
239.32323211830573,117.41342800912409,232.5988825108613,6.11567420418726,1118.0841171113407,411.29986331506706,346,8.072522769514357
554.1329429833269,266.6079644354395,111.68406483927356,14.666173821833823,756.5635195616205,417.78489085341965,364,51.57779168884951
219.78094533348622,72.0681499186636,108.38324023796129,12.9312696243236,525.1066395051773,619.3092889235347,297,17.93354646223809
172.44743604561154,84.06492209717132,134.99534313374372,41.94660367813331,722.9264907205489,809.937759605491,122,26.21525064345785
344.7263801387815,15.93618725970033,194.95318293070278,9.675862770309873,1175.2731979536247,683.3916061343909,359,15.76343574007677
592.8252270553003,238.67455096268486,138.98194396747104,40.422396007955946,1426.2748233430132,419.24412191004154,353,50.60800114753989
221.02763575575023,125.11657086981167,128.53598257131983,39.6980172953961,820.9036673082649,578.5214110025923,294,15.406472371485767
436.0677737029393,68.7349841734197,168.8203473037438,24.944152777861493,1375.7043302892953,477.1354469396929,193,25.731755801021812
480.8098076643588,69.5370832849739,192.03971031541172,11.69216277980648,894.8982483411564,1158.9056010891331,114,28.468869484953274
218.8187719961998,270.41998236877,137.28365605251105,11.344816997811137,808.2712493685503,650.2672605028212,11,15.58542785004376
464.10817430592977,250.17498013831107,145.1036780085613,23.24623235579239,1008.8442428058181,411.8130972763967,187,40.585152798669995
283.8915663596266,166.059265607155,192.03389572172708,0.4404503696758155,942.2734924096153,928.4506015885308,78,15.028415687367913
416.15291529678973,184.83324012471633,241.8607632984179,26.567537730568308,1413.7998685170182,585.9583524062537,70,26.914990663481387
416.76485538044733,142.2976711650873,201.21125911571323,47.63897628835277,968.2569474081265,853.3890040248033,299,29.17070918300053
367.88734203737926,117.49996286364266,217.435621537684,7.735344093129825,777.3353872230755,520.5963636875903,104,19.637063149105987
145.14488502720417,274.64306436549947,155.0215142133203,28.66728107378017,1342.5655775019036,1187.2105880979716,345,13.882894931225254
517.6512477946189,37.68381105609062,140.83815390766992,48.08893443222284,1498.7495116595667,1176.2073492522663,215,51.930893597832345
260.3900324858679,125.53403691486838,168.14016148039337,43.02610697458001,1148.171419181324,924.7866813522447,118,22.574495598720265
193.2592551999271,103.3685723963626,221.06992430675103,42.51900581906701,750.4613689363587,965.7620974576486,5,14.961053774870667
120.38757077738197,149.44521607534452,168.44494626858338,41.09249651980945,738.8150770131792,740.7031130333211,154,0.033830865799963306
395.4464715941209,137.28956236355253,227.00881131847916,15.45118030280928,557.7066962152599,1169.743476334535,210,25.890948854951333
438.7821809211412,155.66685949532442,248.31579710426905,44.53084156334061,577.2930385140849,738.9916962969608,288,28.217510835331428
108.29391446392808,41.975693168098225,110.80399985955046,47.06701756165855,1414.9830951827626,591.5743979264482,303,10.769448475660633
356.0465291496405,153.94245045398313,106.81152341255556,24.78962116495197,596.4871070495506,492.30288768312323,90,34.870316544045544
213.247887598969,72.72564416616326,122.43845543700428,17.728552362972938,984.3438482767788,566.5002402515084,50,15.270619983636195
422.5863952047249,55.29940469645738,157.65545136015191,20.711450780292807,1198.1217796931783,857.7708031429777,355,28.91548737169764
187.18321450249573,19.450265635857367,119.65633137181486,16.710322091563278,1350.3547827736031,596.0733743514393,202,10.787248716675153
445.46886905123296,228.79576762684226,230.5996716428134,10.620922101227004,671.2709502537273,923.3995427580358,156,30.608247850947123
293.36767315026873,128.232576256968,103.47193765405957,30.92242351264447,937.7786791253568,705.7476159080373,95,14.71409589816028
568.3649943683672,187.9931049935275,147.36890745037337,28.129844312266144,751.4801950137775,1109.4983243337954,79,45.320697631010724
168.7604720729966,218.278002991423,127.7041944241308,23.129253551963778,755.8230899666016,846.7824539724619,183,10.879089448819773
270.53317552512925,203.79499959406604,239.73089952362986,4.792269334241589,803.8393074866758,898.0832424810209,314,4.472703663459221
156.73676062029455,141.1502157269047,200.4221507335042,39.84464823529999,1087.1162144184673,845.2478423941416,168,11.788345612549604
562.3468091392814,116.36955868551895,236.80453846770618,8.74667813753946,516.5774716855882,1108.4550193528194,186,29.426297629254044
538.6696766904905,112.78797289219912,245.849306546559,5.728102169802407,908.7662863155279,450.7356543433531,328,35.25186642351978
228.9708138575778,192.0146390790169,174.5647365516054,31.15356977414737,686.8301352327926,453.8789656725961,330,14.787110468939497
429.99202301708954,148.438306482562,135.14786620720395,19.932218061886157,1467.118508512635,961.3921959397987,173,27.494370600595893
508.6111001006079,254.7396743965532,129.0593179294884,2.9904237676164733,1082.7291592503102,1014.3711216385427,138,45.80704176041429
377.60040579973116,262.4105952980136,133.43782925287607,17.77841774805291,1368.0954688303227,746.8715346255742,358,36.066339938096576
364.82528917800323,51.16811340195554,206.28899614330044,38.58901761424814,695.689986769612,681.8441664434107,210,26.7804740096025
220.92614545022585,40.87009546371769,106.0668592184501,30.76246026085488,1310.0156993237879,622.3560529643305,304,14.23330413924777
146.5513839029496,189.12027781079985,107.70416095490722,18.13930114934984,914.7824613052333,587.5159086668382,220,8.50221395599814
548.6078789766634,90.36772441868382,191.2214413574725,9.590239581729405,677.6946888494024,1129.5668717428841,190,34.99424572296418
550.2090285816653,5.571215629529657,196.308572010611,31.589781040238663,1261.2452023882329,636.111637088938,284,36.6976776419224
416.55072863663395,266.5928008088865,199.789438648369,44.377765047317766,1262.011097615281,918.4630366489573,114,28.845030088669983
269.5148955243503,68.07023017314248,155.78207568828867,32.31363590079569,1495.887906864061,1029.6758243068975,20,21.016221883333227
274.6047873063304,278.78419550574273,220.891733307123,40.64519273251121,1280.937261798164,417.5732627580647,88,30.796099333236313
462.9778394351197,215.2303352634761,180.04368815899264,26.07639192771855,645.2672479271279,427.0993199065493,326,35.26121452488485
548.5551299762885,228.7960469734453,115.81984450141292,35.89855533705144,822.5447417857282,666.5099237098955,297,48.41223861340179
543.5432121325587,60.43844873794812,219.56489606010177,44.811338688917616,951.726917291146,956.8125954509626,352,48.14670718777281
489.9377729288119,70.25832768504388,242.96016794056874,38.65894891293276,626.6528057097951,608.6389082098798,262,36.42134716995928
421.01582307714386,156.38032614721973,109.0054469503538,45.49269766990729,1288.0389744478139,401.1866323458002,30,38.833475349496645
142.06998249752442,51.62995579495865,158.70270080508698,21.556980105802992,1026.6985379125865,630.5183199551336,54,4.21787090742764
180.81435704730688,91.62950780490968,173.12740672521215,45.21101275635283,1444.4495690957535,472.1046533148102,175,18.181423024537725
549.2770942635395,96.43874338434134,121.97061401174754,31.07836172408538,1089.3081445258204,575.5306446338586,250,44.17076363596258
403.21452982979497,47.88897997582923,230.15634216743157,43.502438304084684,1022.8990837382539,666.552000559438,10,27.847772272252747
104.59852580831482,61.55485001854822,142.6224467335066,1.96882652189177,571.4251529328643,502.44588405500144,275,-9.90770471728668
150.73577143301605,236.56555260247697,217.451280990724,32.89261909567681,649.3459049445778,965.091781958128,265,16.795396384835005
431.7508845540279,50.15875636418051,200.6491723042474,42.39875394389493,1349.5260767641512,604.7361856049506,135,30.989653481175395
102.53079192310935,8.537217553176745,189.70687337005353,8.710101682159987,1490.6759778258083,928.8758394439699,61,-3.377773191529104
180.40402570874932,188.80648278868154,128.82142730448317,33.089346673246155,915.1791358982695,879.2262822569355,14,21.355068309300645
374.3668946832931,292.794935817735,133.10552808263586,41.24773571083157,1310.086083724929,1118.4363901549887,258,38.146292103267285
445.94759884634664,99.36414438693642,107.1022607119854,14.397468481631853,1127.5857663306517,470.3465378757354,301,39.48240067287726
425.9806297513003,35.59671095887569,136.10686446733996,20.2623163953196,1459.0592736717135,571.6864890909318,276,26.735739879674572
212.1346547302799,171.11619761025923,151.8165414190771,28.47588592496097,738.1372354440932,1092.1427432351807,26,14.687819016695755
456.08961067376794,271.90626332869385,224.9717955793638,25.958384444228106,1044.8357430079432,1057.7051651085544,39,33.79684207322521
218.62454374840001,235.21853394854364,154.9589000072208,1.9594696518567822,908.7958183425956,553.6844457456406,246,12.732184274563078
262.69984907963385,186.7547605238148,213.19326741484096,4.9336049042706716,1041.715975943015,486.1888095568993,151,15.050352736355869
473.24570255901205,94.51694898227981,165.91634219432314,5.023328965218066,768.8580834188551,1084.993171696155,208,36.67806001622871
424.81644952360733,162.56405198286598,217.73024679908326,13.11339527495875,997.746162715744,542.5104454597638,153,25.438262497782908
524.611705247089,27.373452391276608,246.44074006555599,12.293205640122462,1124.8041467247651,1096.8877648566363,116,33.289725289496914
428.80644615017167,203.68362728420098,135.976233708637,37.11111918933998,581.2158839994921,1168.8917595021926,201,26.866524199915943
384.1543016677358,217.52880566929525,229.35124179458143,28.637219300807224,1242.9872548076232,576.6453108605363,181,30.744827458033782
146.83738391404623,289.50948687297563,193.2736129458662,38.198804232262056,1206.5229631604172,1072.310079936764,281,16.693180340334536
283.85790152971674,78.11920762352149,222.59413923829823,3.4948028705435066,1380.457601451485,739.0648719858104,174,11.87253847967131
232.60118384086272,5.536925712906793,197.73788534017078,24.260711873580032,925.8565518099256,1031.0227398027967,155,8.44574220361632
221.9948216895418,163.6825393281452,163.59242609112252,16.188778963263474,561.6691326147177,725.9164327830746,356,20.780035864725726
586.5052773762228,212.03715131904434,134.21124091626854,42.49696553778732,961.4611290216869,456.31647898697355,319,45.19034407647598
296.5488623333802,237.12224276489638,110.50528379967476,35.389457845495166,637.6091720619614,970.1562180909315,115,37.02430896281962
546.0232775885567,58.12167990744318,180.32775466910755,43.46292354133981,1147.4468135218176,520.5509119228633,303,40.31044539315525
415.56931299863146,78.5258607111071,248.54891417902985,2.321356120303003,547.1315241313058,1141.6200714533593,142,20.599470472348774
497.4056517708242,153.7772775801889,210.70627075213093,36.04117447833002,873.9964062276952,734.197026416561,279,28.875138846161953
351.31854655259605,99.18024299100055,149.1018312098525,27.0004176079789,582.8428984874954,465.6001183276636,16,29.572003922447703
388.45194231317953,258.1534459762335,224.0807200130103,41.25000145077829,503.3664340716033,582.7840118191955,148,32.14627660036463
346.25884690943195,142.12804612161608,215.34760002646098,25.35802954629105,1460.557223901592,1090.0140939741557,262,26.861716905069727
197.62149389902225,239.8735932306009,142.2453690030185,27.01045389509545,1496.1273480262803,656.8683756993225,29,25.525920859389778
461.2260576307527,174.18592814470614,102.1461234691352,2.588369047103256,1055.502951531813,1085.0623959837517,260,33.48457638838504
240.3861812204279,231.9270424851336,117.72439578009244,33.42614325179834,738.9558499454839,537.8293907137191,114,21.524371423429816
