num__project_value_million,num__planned_cost_million,num__project_duration_planned_days,num__planned_labor_count,num__actual_labor_count,num__labor_utilization_pct,num__contractor_count,num__material_delivery_delay_days,num__supplier_performance_score,num__procurement_change_requests,num__task_completion_pct,num__schedule_variance_days,num__rework_hours,num__change_orders_count,num__cash_flow_delay_days,num__weather_disruption_days,num__regulatory_non_compliance_count,num__client_escalations,num__labor_discrepancy_index,num__supply_chain_vulnerability_index,num__critical_material_shortage_flag,num__extreme_weather_flag,num__missingindicator_supplier_performance_score,num__missingindicator_cash_flow_delay_days,cat__project_type_airport,cat__project_type_commercial,cat__project_type_hospital,cat__project_type_industrial,cat__project_type_infrastructure,cat__project_type_residential,cat__region_central,cat__region_east,cat__region_north,cat__region_south,cat__region_west,cat__project_phase_commissioning,cat__project_phase_finishing,cat__project_phase_foundation,cat__project_phase_planning,cat__project_phase_structural
-0.6463803518295228,-0.6463803518295228,-0.7411095305832148,-0.6585858585858586,-0.6808953669963561,-0.7251482865484995,-0.16666666666666666,0.0,-0.651430749911018,-0.5,-0.6876292165824218,0.4996449472862093,0.14165400789176186,0.5,0.5,0.5,0.0,-0.5,-0.14912280701754385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2396596089510154,0.2396596089510154,-0.6429587482219061,0.4767676767676768,0.5996876626756897,0.3580789879354945,-0.25,-1.3333333333333333,-1.04199579259735,1.0,-0.1812665449303721,-1.0557666446679432,3.0635534251154692,0.0,-0.5,0.5,0.0,0.0,0.3157894736842105,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.348486076720084,1.348486076720084,-0.2631578947368421,0.16161616161616163,0.03748047891723061,0.857348105782164,-0.9166666666666666,-0.3333333333333333,-0.2910236051506763,0.5,0.4152984848800724,0.5997870965361727,-0.034882602916657846,1.0,1.5,0.5,1.0,-0.5,-0.6842105263157895,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.16730520841266722,-0.16730520841266722,0.08250355618776671,0.06868686868686869,-0.18323789692868298,-0.5534648152710225,-1.0,0.0,0.9448779134804126,0.0,0.27014889571659323,0.09043229801165599,0.9992442975837187,0.0,-0.5,-1.0,0.0,1.0,-1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.376780804625014,-0.376780804625014,-0.23470839260312945,0.7393939393939394,0.9099427381572098,0.7296444715717245,-0.4166666666666667,-1.3333333333333333,0.9928276386781584,-1.0,-0.17353358542773234,0.2791264751148324,-0.01565233579064613,-1.0,-0.5,1.5,0.0,0.0,0.4824561403508772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07850380683498256,0.07850380683498256,0.8605974395448079,-0.5656565656565656,-0.49557522123893805,-0.6400198823404923,0.6666666666666666,-0.6666666666666666,0.0,0.5,0.122895801961185,-0.31609987957256686,0.8411611418477623,-1.0,0.0,-1.0,1.0,0.0,0.22807017543859648,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4115204240385991,-0.4115204240385991,-0.09246088193456614,0.6121212121212121,0.862051015096304,-0.509177305552472,0.08333333333333333,0.3333333333333333,-0.6745749679845661,0.0,-0.7323998642188364,-0.5577621741867927,0.3160266601079781,-0.5,-0.5,1.5,0.0,-0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.21244958591837979,-0.21244958591837979,-0.9288762446657184,0.9575757575757575,0.799583550234253,-0.5841589486202107,-0.75,-0.3333333333333333,0.48944803452972735,0.0,-0.8158420811522744,0.8504969612505878,-0.4447325660790893,0.5,-0.5,0.5,0.0,0.0,-0.9298245614035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.015337651554151493,-0.015337651554151493,0.21763869132290184,0.45656565656565656,0.08953669963560645,-0.9759089309315477,0.6666666666666666,1.0,-0.1436934001820087,-1.0,0.40953945009372694,-0.9308249477581606,0.11529790430625518,1.0,0.0,-1.0,0.0,-0.5,-1.7456140350877194,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6699233923258185,-0.6699233923258185,-0.957325746799431,0.5434343434343434,0.13951067152524727,-0.6571824114102425,0.0,0.0,0.6955021791991166,-0.5,-0.5987760428889274,-0.7348808229124554,1.3895681538002935,0.0,-1.5,0.5,0.0,-0.5,-1.912280701754386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6866688134710983,0.6866688134710983,0.5689900426742532,0.2080808080808081,-0.024986985944820406,-0.8081468348534164,0.5,0.3333333333333333,-0.375091524196313,0.0,-0.2782386370376581,-0.9540895899206331,-0.067957583430972,0.5,0.0,0.0,0.0,-0.5,-1.1491228070175439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7522677334229176,-0.7522677334229176,0.044096728307254626,0.6222222222222222,0.8308172826652785,0.8209418101723885,-0.3333333333333333,0.0,0.5378902837788762,-1.0,0.985350721744142,0.13809743700300905,0.7549596648033147,-0.5,0.5,0.0,1.0,0.0,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8037397398025279,-0.8037397398025279,0.6742532005689901,-0.05858585858585859,-0.11244143675169183,0.1367741064467317,0.0,1.0,-0.5161118008410533,0.0,0.5233407378888534,-1.4400363710799502,1.6644513074779699,-0.5,0.0,2.5,0.0,0.0,-0.35964912280701755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14542547305637124,0.14542547305637124,-0.9103840682788051,0.7717171717171717,1.1119208745445082,0.9280127897724482,0.5833333333333334,-0.3333333333333333,-0.6359340145279637,0.0,0.21070658344078186,0.22673945463520626,-0.8903976013911276,0.0,0.0,-0.5,0.0,0.0,1.1929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6082446849581633,0.6082446849581633,-0.6970128022759602,-0.8080808080808081,-0.8016657990629881,0.2891020957780908,0.0,2.6666666666666665,0.721647619539915,1.5,-0.39377662084184606,0.3560601520498204,-0.9555637080846712,0.0,-0.5,-0.5,1.0,1.0,-0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1253927225968991,0.1253927225968991,0.28733997155049784,0.4767676767676768,0.48932847475273294,-0.023151867263098314,0.9166666666666666,-0.6666666666666666,-0.052352050341033296,-1.0,-0.14192198211535073,-0.9749087301069275,-0.35674763174501317,0.5,1.5,0.0,0.0,-0.5,-0.14912280701754385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.08973233410540717,-0.08973233410540717,-1.004267425320057,0.8909090909090909,1.293076522644456,-0.5848935821000661,-0.5,0.6666666666666666,-0.8827569693083193,-0.5,-0.8025868580316938,0.5993583585470754,0.1578393856760056,-0.5,-1.0,0.5,2.0,-0.5,1.4385964912280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.21881625982821343,-0.21881625982821343,0.6927453769559033,0.03636363636363636,0.07704320666319625,-0.8510146384881111,0.25,1.0,-0.7551707018009863,-0.5,0.2588818798937662,-1.5980470450165414,1.4877306024225758,-0.5,1.5,-1.0,0.0,1.0,0.02631578947368421,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3238334579513534,-0.3238334579513534,0.8236130867709816,-0.37777777777777777,-0.4622592399791775,-0.32091218652780656,0.5833333333333334,0.0,0.4602834177784661,0.5,-0.46157637096042975,-1.1611506008848862,-0.5973039821130415,0.0,-1.0,-0.5,1.0,0.5,-0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9151948109985116,0.9151948109985116,0.9431009957325747,-0.4909090909090909,-0.5018219677251432,-0.8374429140479404,-0.5,0.3333333333333333,0.5540493223850658,1.0,-0.9488110588693791,-0.3861773261746497,0.7964362640088116,-1.5,0.5,-0.5,0.0,0.5,-0.12280701754385964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24770581189644106,0.24770581189644106,-0.3229018492176387,-0.44242424242424244,-0.5705361790733993,0.7570965302381348,0.0,-0.6666666666666666,-0.8961131626678478,0.0,0.5981552281398407,-0.0942645363573181,0.40667558625800426,0.0,2.0,1.0,1.0,0.0,-0.6228070175438597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2747814068393933,-0.2747814068393933,-0.42532005689900426,0.7292929292929293,1.0036439354502864,0.529409538392559,-1.0,0.6666666666666666,0.38056512411775834,0.5,0.7831808392320239,-0.18142570275290343,0.46204469089526085,0.0,0.5,0.5,1.0,0.5,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.45757696529510566,-0.45757696529510566,0.604551920341394,-0.602020202020202,-0.5601249349297241,0.4838914852295461,-0.5833333333333334,1.3333333333333333,-0.9102530173649008,0.5,0.016839316117892952,-1.6974146626372613,-0.4894593679490342,1.0,-0.5,1.0,1.0,-0.5,0.11403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4933887004222394,0.4933887004222394,0.8250355618776671,-0.4909090909090909,-0.44768349817803227,0.6658436116686909,0.0,-0.3333333333333333,0.02011875988962446,-0.5,0.8682443103146545,1.1074804962156324,-0.8832197176537472,-1.0,-0.5,0.5,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8890282244177641,0.8890282244177641,-0.6685633001422475,0.35353535353535354,0.38521603331598125,0.06030207145004222,0.16666666666666666,0.0,-0.7473164184472193,0.5,0.7332565544493883,-0.10082970887963276,0.45278710751358037,0.0,-1.0,0.5,0.0,0.5,-0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7908034310358011,0.7908034310358011,0.35561877667140823,0.37373737373737376,0.28735033836543467,-0.1559573550167852,0.25,0.3333333333333333,-1.0472142319099604,-1.0,-0.4221886886901805,0.7142111409798472,0.5385631899494886,-0.5,-0.5,0.5,1.0,1.0,-0.5526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5516080838674632,-0.5516080838674632,-0.7638691322901849,-0.04242424242424243,-0.20197813638729828,0.8725804452813606,0.25,0.3333333333333333,0.0,-1.0,-0.9503863211420418,-0.1846542260460821,-0.6377310530611147,0.5,0.5,-0.5,0.0,0.0,-0.8070175438596491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.22428698029268127,-0.22428698029268127,-0.25604551920341395,0.06060606060606061,-0.020822488287350338,0.9023290821570777,0.5833333333333334,0.6666666666666666,0.3238993307007361,0.5,-0.11498318352787461,0.9965411297859508,2.9424745276380766,1.5,-0.5,1.5,1.0,-0.5,-0.49122807017543857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.33568055041845635,-0.33568055041845635,0.1891891891891892,0.18383838383838383,0.37896928682977615,-0.6480775993995478,0.3333333333333333,-1.3333333333333333,0.996678319771193,1.5,0.14403322712517524,0.6937794153563845,-0.1933276583454623,-0.5,2.5,0.5,0.0,-0.5,0.6578947368421053,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.139360312709782,-0.139360312709782,-0.18207681365576103,0.5959595959595959,0.7142113482561167,-0.49394630640026266,0.08333333333333333,-0.6666666666666666,0.2870156662664645,0.0,0.017026070013633144,-0.46514021720398874,-1.041178240190984,-0.5,1.0,-0.5,0.0,0.0,0.2807017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6772280456952338,0.6772280456952338,0.8364153627311522,-0.35353535353535354,-0.185320145757418,0.034468881461981085,0.5833333333333334,1.3333333333333333,0.8368728753978623,-1.0,0.04591889147961116,0.6186737546144019,-0.6038700709516787,-0.5,-0.5,0.5,0.0,-0.5,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2279444977563696,1.2279444977563696,0.5533428165007113,-0.43434343434343436,-0.308172826652785,0.6504610955769371,0.08333333333333333,0.0,0.8555882593125234,-0.5,-0.2802837457812924,-1.0292991904125022,-0.44430235022866693,0.0,-1.5,0.0,1.0,0.0,0.4473684210526316,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2786372725662887,0.2786372725662887,0.1763869132290185,-0.38181818181818183,-0.4018740239458615,0.5067035459348819,0.0,-1.0,0.29327800017208083,0.0,0.13898762488797964,1.6779616240909336,0.5700503603439391,0.0,0.5,1.0,1.0,0.0,-0.17543859649122806,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.43852229534831183,-0.43852229534831183,-0.16500711237553342,-0.5212121212121212,-0.5955231650182197,0.6363313610647411,-0.3333333333333333,-1.0,-0.9074638711052938,0.0,-0.8716163356208749,1.401687268588097,-0.34776829368401385,-1.5,1.5,-1.0,0.0,-0.5,-0.38596491228070173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.03180191037471056,-0.03180191037471056,0.10384068278805121,0.43434343434343436,0.04789172306090578,0.9254789495358409,-1.0,-0.3333333333333333,0.137632896416217,0.5,-0.234391984204341,0.4617987831501436,0.7917033617187347,2.0,0.0,1.5,0.0,1.0,-1.8245614035087718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.4604530671379417,1.4604530671379417,0.9957325746799431,0.4080808080808081,0.6017699115044248,-0.23005597131210448,-0.8333333333333334,0.3333333333333333,-0.23462912645730416,-0.5,0.8194133103616935,-0.26223997299023116,-0.5624148734380964,-1.0,0.0,0.0,0.0,0.5,0.6228070175438597,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06021828727298566,0.06021828727298566,0.06827880512091039,-0.7616161616161616,-0.8141592920353983,0.6316112569349155,0.6666666666666666,-0.3333333333333333,-0.7793519477739199,-1.0,0.6267364384968486,-1.041747673613967,0.4916576956864141,0.5,-1.0,0.0,0.0,-0.5,-0.2631578947368421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2173995710972,-0.2173995710972,0.45803698435277385,-0.6464646464646465,-0.5268089536699636,0.5108143484788189,0.3333333333333333,-0.3333333333333333,-0.7551546604596721,-1.0,0.025146862944276965,-0.716563050460647,1.3864546035569578,0.5,-1.5,2.0,0.0,0.0,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.16307603252186165,-0.16307603252186165,-0.07823613086770982,-0.5878787878787879,-0.5205622071837585,0.8080090808370235,-0.8333333333333334,0.0,0.31116509280437843,1.5,0.8966823930342313,0.3525858689633727,-0.9703819475014778,0.5,-2.0,0.0,0.0,0.5,0.21929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2748932766756759,0.2748932766756759,0.9445234708392604,0.2080808080808081,0.29151483602290473,0.2601949938699354,0.3333333333333333,1.0,0.5985254545461267,0.0,-0.4578695722061801,0.31979215846170184,-0.1427613201620269,-0.5,-0.5,-1.5,1.0,0.5,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5342152308814448,-0.5342152308814448,-0.3584637268847795,0.6242424242424243,0.17074440395627277,-0.7682255611223704,-0.5833333333333334,0.6666666666666666,-0.23372464278070945,-1.0,0.4223447538315532,-0.8425913157013669,-0.32438817502254824,0.0,0.0,-1.0,0.0,1.0,-2.1315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3500159680455138,-0.3500159680455138,0.9758179231863442,-0.602020202020202,-0.6121811556480999,0.47178362945676516,0.5,-0.6666666666666666,-0.05902054066612831,-0.5,0.7450156033099846,-1.2215257492836245,1.7493305268554225,-1.0,-0.5,-1.0,0.0,0.0,-0.10526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7754049873688561,0.7754049873688561,-0.4694167852062589,-0.19595959595959597,-0.12493492972410203,-0.0771104817685393,-0.8333333333333334,1.6666666666666667,0.8642774467198477,-0.5,-0.8025265471176531,-0.6002588346641397,1.3976783049590973,0.0,-0.5,-1.0,1.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2515316005100491,0.2515316005100491,0.2930298719772404,0.09090909090909091,0.28526808953669963,0.5593918924218643,0.5,0.0,0.09387298469644385,1.5,-0.9193223535064364,-1.5716547423804599,0.7421670732887684,0.5,0.0,-1.0,1.0,-0.5,0.6666666666666666,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0678841579548275,0.0678841579548275,-0.15220483641536273,0.4404040404040404,0.47683498178032274,0.08796784099048768,0.9166666666666666,-0.3333333333333333,-0.759031555843718,-1.0,0.9388082000251814,-0.1787929424764626,0.9495359194976387,0.5,-0.5,-0.5,0.0,0.5,-0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8273008918276501,0.8273008918276501,0.45519203413940257,-0.5151515151515151,-0.61634565330557,-0.7001531183818189,-0.16666666666666666,0.0,-0.899202726031936,0.5,0.9636623017826382,-1.1347542269667223,-0.43135013336720257,-1.0,0.5,-0.5,0.0,-0.5,-0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4724875809354644,-0.4724875809354644,-0.615931721194879,-0.16363636363636364,-0.15825091098386257,-0.48111633304230766,0.08333333333333333,0.3333333333333333,-1.1110158298315866,-0.5,0.8509286275190161,-0.3311720977710017,0.3074703038149245,1.0,-1.0,0.0,0.0,0.5,-0.09649122807017543,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
