cement,water,curing_time,quality_pass
257.2593743214834,190.6764671490122,14.339234261665784,0
485.45686699281936,56.44601291492734,27.41730882752308,1
386.22136985855235,192.28769309305082,25.782327182732594,0
263.6829588696428,178.7472495354637,13.20445314857726,0
365.57450451227015,55.52883589450734,5.815486388742325,1
365.1277248010978,175.45933301565287,1.5742033604135317,0
213.15793006857183,166.81361066380765,4.713359538837995,0
261.99044707683254,137.36917010861654,27.270738727871333,0
457.31279340553147,56.80763256586387,15.723570452119143,1
222.10297860789592,196.74076113572903,16.082911679758883,0
227.03521941930632,91.28033453636723,28.11910536343126,0
495.49127334600524,126.70402866010507,8.152095556625726,1
465.12189741606244,54.400560861546886,26.119414369672445,1
351.335797437554,146.93979166964607,9.406461057118316,0
164.19993623161528,190.46695436138927,23.183448458625936,0
430.85929806015656,80.97632352757785,13.767760792837892,1
200.61919099576713,133.38979972286532,17.792936629511843,0
399.6200156670944,142.067978647926,19.00626391391895,1
188.83256741497982,105.11460896482075,9.678827415496764,0
252.66006817870513,54.32880514613147,1.1716919004436965,0
289.10559661735135,137.20165383802498,22.30216856339638,0
247.47997578299277,158.08856550568004,17.654087526134326,0
140.32008857505912,75.44909118225544,14.424497912943242,0
175.48710586284577,70.62688357290881,17.848890142688184,0
333.4286002091484,72.11009141192147,19.43051408845867,1
245.46876233624025,180.67414651849379,4.165705786891258,0
428.2028541892701,133.00586808482907,2.2896853376281356,0
354.9428204334547,161.83307367664574,19.417608528567506,0
141.21689241693934,175.53005281155822,13.925413592285658,0
268.62535670919146,63.769934690480326,10.60821072008112,0
242.86213815021247,91.12711205877176,8.67915357554337,0
354.02627752407466,68.01313745313368,24.73004562472074,1
329.64850196832856,79.63378874571946,10.551279485084898,1
201.22498245141702,165.85294483839718,28.22842785234769,0
106.51316207309395,183.8061306537625,6.74168284463745,0
113.81767183094111,122.25096023934896,24.545468740923404,0
301.21522399076673,53.525469550699086,20.362071059273536,1
460.4265240666467,142.09372796374834,9.135842715414253,1
119.95742764187102,70.59714532476858,19.565296757098544,0
345.8688772196094,194.03135933073358,25.42752744232544,0
323.2620509624204,194.93906007615584,19.233063495278003,0
402.2629224227037,164.599487067952,10.082348429621414,0
260.04870369101644,60.43229645649248,13.229952092915493,1
220.8838336780904,154.21146477773425,23.956303782453293,0
124.40540795020868,85.52548206780912,8.001383357519757,0
304.7444193874261,134.4233022378141,29.253355437712628,0
287.84794298309424,118.830166312428,3.882766533633406,0
495.9512266500339,131.09909919877327,17.351309299134993,1
390.91334823810803,171.80373008775896,5.401322151549719,0
203.94214571377378,158.3988535682194,5.9231954028860265,0
466.73122491210444,64.01334780446294,14.820961398541025,1
289.02949894018667,91.96402201637915,13.22546384292918,0
366.3284263064548,86.174110505833,14.995380478228247,1
106.60930639461893,169.68374830360472,11.883223585722048,0
300.47246009967535,189.75395920492036,10.737698544480436,0
341.6857237564093,146.45169375750646,13.589509361567005,0
117.7627458761846,107.39742384539164,12.009392393529037,0
211.38558469743086,190.90187918087938,29.27258543694407,0
367.2399019233703,62.04118207901088,7.633070008423777,1
398.2143918657188,161.20505171509296,18.61952899000218,0
424.7812679870706,123.53459318621356,12.836896385347506,1
332.67663993621477,174.56082687433917,26.700773999427003,0
134.9153909125174,181.95365829154719,16.193837621457902,0
270.79349296048497,182.58825304990367,13.436958693864568,0
220.79628267387238,174.01664069126784,21.163377074807585,0
164.04734121389578,126.89435804821414,12.020248324402372,0
320.628349317888,114.03284814015946,26.798489643099348,1
446.35882975848966,178.28132080575637,4.121814478643862,0
456.9688279408722,62.26881672408583,5.983968518767264,1
329.4721632700952,76.20630497560775,6.860619026756801,1
125.23867167456274,82.00310396292323,15.769396573056495,0
228.95651988055423,159.61897923971867,23.973223244094456,0
320.4705890216592,50.92927741761582,10.423974289068184,1
148.89342926406735,177.17978586149937,19.51847308892195,0
455.80405006837873,195.77099442791436,23.062521942417867,0
445.0003806604095,121.72522745104952,7.573172184308759,1
322.60527060858226,132.05675444170203,26.802230117933064,0
458.3300746720683,115.39902633993296,4.384396406444964,1
390.158420130633,51.11959280261187,28.862976677634645,1
293.30496634203416,135.05880965771394,29.531762867366638,0
335.89591722427156,192.56209091011237,20.28307775506046,0
442.29277029883787,184.138111845263,19.179594112626866,0
354.28448981427596,66.92982881007238,6.971851903859541,1
262.8958991332529,101.28271891489969,4.761715405280398,0
291.4875025465417,85.62892068475222,7.429114919157637,0
492.18547244015133,150.84914233173265,3.619673695321971,1
360.0191637214143,197.38576580664113,12.569101849280724,0
484.2774710693637,128.66057497387348,8.2550166896693,1
139.703119222626,147.04461728635545,2.2828035131113555,0
177.1907249917913,127.97854650419892,19.950984117157212,0
185.28029251665342,170.44194471394025,26.30182255955321,0
217.13992946275286,65.21061515912301,10.052543265797677,0
452.3252450201541,81.30903175369262,9.502983085282168,1
229.18158952277054,83.10147993787001,2.760206990054339,0
396.96197811825834,199.54179590649775,12.246925555528826,0
392.67673240305396,191.3473603543254,18.623465533598164,0
336.5493208313698,59.47937995780495,22.578170725451507,1
336.03574285018914,96.05330264441129,28.1082237808509,1
298.19396215808,50.27756112116325,22.359164337348954,1
111.51501084744883,107.89734819479102,27.432700401226317,0
335.456013684454,136.19892710126544,10.49717128903109,0
109.6965827902987,55.595932215832775,1.7515657277554553,0
276.80892071811843,103.26554739830729,3.444546131424474,0
378.440446859376,55.76930614932238,20.002473114798722,1
224.53385091520826,147.2669543923124,11.69848260663762,0
470.9736958339571,94.15972688663538,22.945325054005767,1
275.5931269570639,95.25408987005311,14.337887994017903,0
338.8772263445288,131.96000336030204,26.29901851285178,1
354.2241246254294,102.49606754636515,11.37292190161976,1
310.120208173751,135.7613162814175,2.1090366948325414,0
167.73539986366484,178.7637605446933,28.12037823045468,0
240.43962439179808,166.05384463566375,4.6380141790328455,0
286.286769544384,55.737263965938155,3.7378018355794453,0
493.40506627887993,77.52182600407657,19.521399409251252,1
301.70590564317433,170.52526627118647,23.212136206585622,0
175.39040543357487,126.16100006603176,7.0489997893816545,0
355.4403808632759,155.82767066396957,2.2282577641994035,0
178.226764393825,157.56645900665785,12.96401796548441,0
379.6007953376386,88.11124927090664,18.04430179792945,1
209.2741096252105,189.56809768254936,23.940906531349043,0
163.94662159314578,142.8669854564875,15.617834224379296,0
203.52773635716161,190.55267095834918,27.45485403563364,0
268.96988054513656,81.79862534007279,11.159152487221167,0
225.04037638717347,50.77677436591584,7.323940393190925,0
213.40601096871586,143.15166329521372,6.819625917585463,0
385.2023960665714,140.43119867335378,29.749851516627782,1
186.12226264293983,157.67123873769557,18.76253212464111,0
293.29189399487507,64.60092462619592,26.403430706058842,1
156.46006446213576,110.02462135106403,10.567337340814557,0
310.4622580259139,144.0745715096399,21.838405266157704,0
333.3786712366449,92.76033310349378,20.168323595504724,1
494.9645551200771,191.84926271086968,11.490004094915742,0
193.82374204459438,194.45232523564843,10.061858082079299,0
251.85936457991298,66.27776495704154,11.129832868965753,0
430.6753907017598,84.20835362988987,2.9154867728820175,1
216.41279025081505,84.77134024032785,16.069327688666284,0
259.721645328922,54.68652433949513,3.9433972132372235,0
461.35042604101125,143.31575408750268,16.655158072025525,1
133.77716794853214,51.52548291531585,7.049429812729154,0
149.8655405377068,89.01139258251256,6.037945082431876,0
332.6760646598957,171.59163960532123,11.507386887005651,0
364.7383486396319,158.8333318058855,13.049606694410159,0
290.56448252090945,99.42411515964373,29.15612946004539,1
101.91345746774867,87.409265673276,12.67438817205373,0
379.94286992722215,70.38619151075113,13.519673290836987,1
278.2793450357225,88.8141809983745,19.271724951069725,0
290.5219278158992,191.7359637897991,20.48690697244637,0
167.35105416666474,180.25013773242094,12.9769721096844,0
217.42155567641788,63.430851501133155,21.862730199424103,0
469.8353625166043,198.42703787829805,12.738907210461495,0
267.0319168699067,112.15526191612219,17.59625484576208,0
411.70418527494894,69.38983531375887,12.276219387205524,1
180.4044186999553,92.63901914039856,22.476808087440116,0
379.9369712558974,133.4814288161341,23.377915112015405,1
328.4231491613882,192.1821358986288,8.911764050088792,0
451.7524652049691,112.79200706080225,1.4308713572012532,1
245.0874559092664,163.09855320587604,15.551308517081743,0
186.72565090825776,153.84564492823247,10.257587349986823,0
447.16457777416196,174.30360099740318,19.555369893894568,0
317.0810253756398,69.3830274420815,7.655922901578529,1
161.16729943207457,140.3114460867301,3.2146908974579422,0
438.23004590952735,173.56116449004858,26.042364619918835,1
219.08359569849205,62.478715223045995,10.415427115106574,0
354.31495160162103,158.06071625553835,15.088960118321003,0
103.87721072785503,102.58085841583409,3.685878651662459,0
423.72049593379177,160.93486113581412,12.028355362913477,0
219.60716595364232,107.73539977864023,21.453022807713246,0
369.58444593254217,67.05240043808539,19.41069484716134,1
120.97644720309498,118.27878614142317,2.8534401427634384,0
140.1648332655117,74.94703405162639,17.328543174609937,0
154.2453832243222,94.33385207859197,1.3053398075850609,0
385.870635416917,114.22272846367505,11.646046875135873,1
101.81543443138632,72.72944945891186,24.579421793101996,0
469.53071986091163,101.28131784780608,7.134549445210418,1
259.69686901534305,154.54837458003453,27.544544101463117,0
415.9630245662989,191.4096847438452,10.470368376779877,0
189.28856877832203,75.63317939831062,11.503385592563708,0
312.8753665443374,70.0882379531661,19.157982498003495,1
308.1268570790654,168.2611972871196,5.763095901533155,0
336.053006051053,119.60045291179868,16.29847890189498,0
205.10658979770002,76.49325177212654,15.909870610818427,0
356.7172343142962,90.30726794340995,12.469850257512665,1
130.9015819511504,99.21449808165976,2.2623521019328,0
201.2365033920413,135.28533064100293,2.6835211038457536,0
256.4403482100105,189.86396806496282,25.960213648060062,0
377.61086196603264,141.97591653881406,1.9760976579074103,0
211.50507074405664,191.5925080921667,2.9922983285061666,0
208.0346038990407,176.9768682228064,18.5053142976869,0
485.07924659628014,56.54971254528115,14.046013694717677,1
447.87936646886277,99.82317111839626,19.57649099686881,1
204.63909292511863,191.25537768876842,27.71582661411638,0
346.1865164313532,194.1311371008158,2.4286860929862653,0
388.38948998816176,125.42413053953301,18.46214092671834,1
222.29118556458891,139.3474076849526,5.143229085128549,0
239.61285940873745,199.43117338913072,13.225685045174474,0
201.55531618165708,71.34345904573766,5.627099705257666,0
414.7925546837449,122.80161959803752,12.31605449417099,1
251.04431098617113,194.13528806094558,25.512722896246565,0
358.9626738668166,172.36318534178216,1.9274019025751712,0
248.70628616109295,187.4658572755149,21.862956150660278,0
147.76706862166384,72.61597268397323,14.994451366381165,0
212.3185656063755,77.90349310086131,13.0330488163089,0
333.79653039093637,123.38775093096937,6.6190126726122935,0
217.38606432881005,116.60508553929483,20.82050505237921,0
138.0382583031867,196.2735112935927,7.176133450879468,0
472.02162628428124,138.77402521380986,29.732087788655154,1
371.64426318265913,67.02598629745958,13.833151777730102,1
370.33048966473075,186.59628507736602,25.06871095568849,0
387.5062462136894,57.99483422346004,1.0100046278721198,1
249.63785057607254,120.11758749931029,8.495759429424279,0
275.95316013076047,55.60854076988424,3.745194604433726,0
275.3489601980468,147.32103142467264,12.944087898424746,0
368.1836852715451,174.78217808056382,4.554423053489151,0
421.32489964225704,178.32678166722476,18.810112696115116,0
284.3157391238391,70.43419178037581,9.111681213290268,0
265.92872661764085,114.11115205911052,18.001970447505244,0
373.5533367818173,96.53311005400978,13.437893407630893,1
226.60534359692502,122.77039620842986,15.531899053344858,0
312.7958529935121,195.3361581445263,23.463979697420612,0
224.99897427992482,100.68973280071296,25.7844609075454,0
428.5093985351466,68.09462491830566,5.506780110524774,1
203.6636118426831,66.73908297580519,12.503557848268676,0
383.3894678243755,50.89024765101641,1.3950234992702335,1
301.542241950639,137.78717454086998,12.009530438320015,0
248.81834677856324,136.94648384152168,3.6990242705394882,0
273.8184077403768,50.239396654908134,5.23675194294519,0
411.9782547455126,193.07376115756614,5.599771063959322,0
134.59439383127463,136.18949285291725,22.797154434489396,0
349.7844914194933,162.5030966607962,11.222223061098571,0
395.8002037806226,166.83256132738293,23.09105488885109,0
384.3676845006802,191.3042964032168,20.879791152867327,0
496.8713931037067,178.60918305552894,12.388513007948978,1
126.75541157833035,57.594426665002516,12.649458910272537,0
396.98559146691673,195.97786429845848,26.45476752953552,0
163.98473514842524,63.89548083313848,15.283384032018887,0
322.1762289918531,93.06322298305065,29.485546435018286,1
215.32105894585078,62.588792031447746,7.856462901586507,0
276.7879578640266,62.351709482751374,1.002261785047058,0
375.6949262680576,181.41121214319205,16.384342550817088,0
125.73117767541527,84.67416615986792,29.153610253919236,0
450.39673685475833,71.10104684397324,14.307714078672584,1
136.00240947545234,151.6811123031147,8.27728702166684,0
407.5142329566612,175.80749016184694,25.367067019213163,0
308.5849161665906,191.27694949182845,20.281192499174576,0
413.3753825632872,115.67959213519296,10.376716929872673,1
388.64523941413836,179.65596078817498,4.8671161622282035,0
146.87221794956247,61.260625750014114,24.24672693159891,0
356.32572780465824,117.2580006974088,1.020104371043267,0
256.55005164151055,82.16031227314878,3.228864255311496,0
135.45938975871175,194.1044183018304,12.210216361178967,0
116.40382084963008,81.0709922779892,14.936352094728148,0
101.08679205966334,183.11978432731524,25.90283532032907,0
394.64474987291055,119.58817008464227,9.500761091411123,1
247.61543991291865,96.22063061476987,13.941377521606313,0
186.81503317685807,69.22980437438311,5.251217031859332,0
208.19423961134933,128.6127852207149,23.19123612117791,0
492.92697103835224,101.89890846621486,7.8145381293810425,1
273.7285748160515,187.48374695882302,12.24416210265,0
429.37033758144156,163.9618403446804,1.3057157773349313,0
293.6272482071878,177.30270842453888,14.888277475233863,0
361.40385014013157,69.02579467455108,25.298972011536456,1
338.5895089691131,71.65431871483386,21.694510430636413,1
226.22661256911334,143.90605903501375,24.33586481331769,0
459.6063190187746,171.40673496385693,9.928185288730207,0
381.94446775397523,189.06095294187813,28.793176614796774,0
415.5653221700719,152.20443392731767,19.08651066888791,1
232.46200348236158,162.99884595789882,29.08012109099218,0
252.91287711249896,65.11929858649474,8.87741383467187,0
291.3184221081891,100.17860221136789,23.759375487753836,1
216.84646704445765,132.39069439309185,25.069655906822614,0
285.23706657732555,122.60199499784098,24.275849578353462,0
475.6070272322593,151.6342686946783,19.225499428681715,1
414.921969987691,190.83660885882892,2.588729788574306,0
223.0946213025879,96.1904193636867,8.549106958939731,0
400.55168955570923,154.9301395064511,4.501383259113574,0
256.0005524563169,159.49080577232954,24.677710279541696,0
360.2361551632351,136.99845254620539,1.448444573353423,0
105.18514683934197,56.714982197551464,16.098499944656268,0
158.7652583370537,181.62544445014106,19.485093796284108,0
494.2664473976189,117.3271215232488,19.45827142873875,1
111.91212104181774,172.73205478633082,2.119736687482491,0
335.8969534583839,122.36804198342311,3.5507067341671696,0
149.3689186284663,190.56405756916422,21.748167408767213,0
112.83694176365344,189.7378900519424,18.33269320179336,0
352.14954936083836,127.930303536786,13.930635882015563,0
386.27208196242447,117.5018897492355,7.269164653026719,0
280.4632559357259,191.55140229834115,13.634544789829794,0
382.70021642348377,107.00355347970338,26.681941992887364,1
107.83327590525671,181.77660107392586,18.20952547703983,0
423.1329159775861,101.05215388861035,15.827455592992944,1
215.68893675196125,190.07531760418587,14.259756659287145,0
360.95547234667447,72.64375077462864,8.109154936233889,1
455.5950511782591,114.47219475693169,16.64887762344163,1
213.2068746414896,60.98984704659368,21.11057017276599,0
199.16744998991183,53.574748542862295,14.963843938950886,0
109.45889643283762,110.8014582175161,18.854887208631474,0
482.73214495782383,87.87174198685814,15.202179229464864,1
284.0950169151896,127.81614464440193,3.431701162875325,0
444.41975261513267,74.64732793643667,2.2327365946390056,1
258.69631584294876,116.60013652315504,6.17762181917962,0
127.39464123642388,74.73047428575444,6.435900851918956,0
439.4940383055345,147.55209465792322,16.753941993532983,1
418.3094899128464,59.66389151516633,17.12128959930273,1
237.3106229868403,108.35152161942823,20.148552962135415,0
414.65678625217146,83.38554690312206,20.577786790660056,1
304.94990100711925,180.7626424534918,29.37538902158052,0
225.28476930339227,89.71606464956727,22.241645492111086,0
456.7784452589725,165.9330346791937,5.501599404223587,0
434.0371890275409,148.08815727401526,5.5891324200469,0
164.57806252582085,118.72090844806337,10.618611936649227,0
393.0737045770095,148.1567605890114,20.72037298668774,1
347.4019003758085,95.25605531335272,18.882322818298583,1
369.4965409982601,98.26734846425981,8.497796084750153,1
275.11254244996735,74.21944616003151,22.747986059561033,1
245.05012728451564,189.95298838312345,19.17740485920994,0
267.17956021474754,92.34573987127888,9.368022695502944,0
202.67781993761406,156.972524304447,9.450661245837455,0
469.15231808032945,69.56512143513908,3.462567110899995,1
380.53278134886125,77.37858899643487,14.59890826850121,1
328.12746502138987,70.05371707662428,28.64845673305765,1
277.44576308428503,191.9639202709408,3.2528899124140827,0
141.7473986499267,114.62600212753085,28.018405890213135,0
315.62214303245656,151.72586388600234,19.46222926937576,0
374.53219508420585,97.72038947639325,10.991952903382792,1
375.25655991884264,134.64064351216552,26.74221945394687,1
205.2052356339834,165.19334094327462,2.5041386317927143,0
247.42557640506155,190.97757191826773,9.970482724346281,0
179.2358935569082,100.173601140703,26.73300138030324,0
408.556032728235,115.34069351534808,6.100004026918224,1
246.61428497354487,121.73222408243588,28.53432433913395,0
373.5693057297913,104.27131773912305,18.742456156503856,1
415.779401482479,144.99229760038307,12.429165391740824,0
258.7331782007855,82.54910343179696,7.013251138588471,0
370.75698709342765,68.70050619400737,12.085363484399718,1
350.8760168037061,124.04588116622,14.28362676711484,0
226.90230841177265,197.3466163521581,3.549894095878716,0
285.30542706153454,155.66616973047925,22.013126411984523,0
266.3953227185052,192.31824502694585,3.9056333885054544,0
452.3910161752435,156.2915969878744,28.270707730677927,1
322.4547195149305,115.09857800645668,13.218214210965515,0
373.0338988396439,162.76988027684615,24.147698193854758,0
285.3387580856205,99.83605406478429,2.3855913320828877,0
251.77716176589357,138.9317226536043,10.55519372652373,0
205.29465295317362,123.29182437907401,3.1177137098241876,0
269.0065076330643,120.07146432772299,5.527360601964476,0
102.64914792192137,160.14748714135814,25.671443455732867,0
152.78453101147994,144.07244543060193,18.926056133035274,0
319.0508053850869,134.66252099905068,27.6862105953475,0
247.17977174559113,87.96550417457388,6.058745654170721,0
438.1340326246998,69.2769631952719,13.533680182962469,1
208.43870350232456,81.37623780012167,13.628444451356176,0
271.34053883358774,134.70720860113056,4.4009566430672304,0
173.3280218063178,167.88680841667252,7.975577914910394,0
129.64565364303837,50.28223934151947,5.411522248992293,0
280.61037256299016,183.29077291866597,17.768668501152657,0
152.04317466194067,136.10517314065157,12.657687882566703,0
312.11298610758064,109.03840760640958,5.2072056035032155,0
105.97917752919108,92.1965252089177,1.2733329784582486,0
195.4028836501363,133.15503947233864,3.8724605458009287,0
492.5665298507788,83.32498373707975,25.254086803551953,1
109.80801277854835,54.51065547406646,23.287115508143227,0
111.68867359281762,95.05551356905005,9.752377797553157,0
371.6682709784277,95.91723993219018,20.541453138765732,1
109.37703950719518,134.02516390273757,28.44589358199454,0
213.53103972245583,141.27265968041803,21.916628394764583,0
239.76508691439324,69.78685239447582,2.7497105601412217,0
453.8677428389649,98.79061273210282,22.23765194036961,1
342.38355450944687,175.45890452233743,8.871529929767027,0
463.75507586528,66.63411953883303,3.6778373969266314,1
368.6438753968454,150.34924732491828,15.369533709747135,0
336.33033774657025,189.73765850318753,9.627680432216724,0
270.3383410804182,96.69882948636416,26.677850661175952,1
497.8060348170916,199.879528232772,15.130931971059209,0
357.1711503176998,124.07840284133009,14.777677318116467,0
498.5167616511546,76.33190605099819,19.29509405074044,1
443.11280015001046,92.65570540735176,21.12382701111962,1
285.71849572144765,160.2768022998874,26.309261257305298,0
290.018128364419,129.86903150679316,29.369903987218155,0
298.16700419678756,112.05191950817357,22.406540646458605,0
462.65893417473563,53.94586296596145,2.565603786131967,1
352.56453731219017,96.31877486259614,8.615305139557192,1
204.99598354349789,83.87076695269369,5.517614460724717,0
444.8575190149426,103.58781845451578,11.21488876135446,1
389.4304219963671,125.49666264066433,4.375763909743995,0
158.71798248090124,147.70681149414474,25.20797083435486,0
244.55221523143754,187.17051766917461,1.2605464650209866,0
498.86095844812746,192.90912264366523,28.171500498665285,1
191.60618820857786,143.34110418769896,19.414608142490028,0
402.4644586571768,64.1604421980118,2.2764273868597624,1
493.1891441311451,182.11164619573768,1.504290560869809,0
397.6154233455131,170.49350304425207,18.952620142898855,0
322.2552523962959,124.92682257396491,2.2300797411283164,0
438.04802029793285,185.54613644124785,5.602455196820943,0
202.2709914452369,189.90239537854512,1.4398230525351288,0
223.01221563791648,129.16545678566212,5.5555118874975475,0
125.12370823580014,133.13321175144353,7.135920514443716,0
495.982457179306,166.62089078554396,7.167003255796162,0
318.23767246125215,96.14657364686019,21.44092728548817,1
492.2468987676507,124.25826062169227,5.648543567926459,1
414.60278047939283,73.145355256313,5.391426062648343,1
371.04728111414187,90.71929908342277,29.573301667742815,1
394.5405026700441,189.35201484669997,27.210748482570544,0
320.92537047442784,101.05138236825923,10.719137741362296,0
180.135506955307,157.4204976060671,29.010286682427033,0
492.97498256248167,167.4103558158374,25.126112246337655,1
495.98115628145416,96.3224885298095,28.029089310504563,1
344.01732265356986,90.07302187415058,27.665746053600184,1
151.3900836291067,165.67789507901452,7.880598130324166,0
250.98798472404246,62.31432029035855,8.83343284582121,0
119.09652127820553,109.55490359711209,2.5896009941108797,0
350.06451617892463,190.21477891220172,14.717493928851935,0
350.3944507161985,175.37423368269376,23.16422935371865,0
344.7413783496732,145.61148581812265,17.051966353950085,0
261.74435324683975,144.58744117854027,14.040363465099514,0
313.5315278047649,68.5453593964257,24.73161166627753,1
272.0660155075875,181.68465260721112,23.87477539758831,0
471.84509540303765,54.4189164527124,26.273649721141084,1
134.65439050557274,160.78824347164868,16.26351751967872,0
407.3761151134309,194.7507170059277,25.153860949325846,0
281.15722301483777,69.0532147998212,17.013854375268654,1
377.36336444257887,73.982037522272,11.343598401655386,1
222.17920291142372,61.82592225660077,29.01336576326766,1
228.66250116473617,73.6847069032707,7.796481220923904,0
321.8689766204665,160.3688986579327,23.837204002922547,0
442.9134750112651,182.0638206470789,17.02140108718371,0
181.49579437885177,150.93057790983266,16.514864367045007,0
349.40239618930485,120.76889544633234,1.4855143280141112,0
278.1518596865559,173.39895505333806,22.291029691131993,0
316.6962806046794,157.21137506421073,13.923238652798089,0
136.9447228707541,162.3116742755247,12.528834059838205,0
184.25362888865482,128.86505196818786,11.784122374693943,0
274.39514401865216,145.95050220302608,6.552163336540306,0
453.5162945611406,163.21592480503762,22.619865712757495,1
286.75821744942243,149.76691755793425,8.227947906359269,0
269.3619042680331,171.630186088267,6.041976874667691,0
190.33293176364836,157.2137530832494,4.060578299672725,0
482.7823988867989,97.8064820214862,12.226907025338237,1
129.59893214146652,105.43381215898305,28.67279213011075,0
157.93603491484532,142.6854216607013,20.43757067267204,0
444.0196464797156,170.48025896649108,9.001842071945065,0
355.543575018571,79.7086404131754,16.40778947958539,1
219.90868165562736,95.11992754280138,29.396764972691138,0
272.9072355093392,110.98418672221862,4.5368611166333785,0
151.78008437661595,61.41722086120653,27.26464909789963,0
220.24158109813555,110.54507279811222,14.829733473685872,0
238.84522339570586,94.04577162020755,16.923698490382947,0
120.00232245644504,190.31345886115116,5.131569080639732,0
453.2655480994357,82.70322256395946,19.281639632684897,1
384.5729569977068,158.31623977260872,13.695268892836014,0
162.32306223880767,129.88826144238885,26.405085215922394,0
398.76532972641337,120.69433547127184,27.963377066688338,1
473.95978559285646,142.37549441880836,14.445952982332697,1
475.9877602640271,81.8341566793473,10.35173676835843,1
302.35075354201507,193.3951330939702,11.167851183706825,0
129.82640786103966,197.63841161803884,27.72841042160391,0
174.4128015075082,83.60516814211641,12.498212521962781,0
336.7772101186474,179.84498802360324,16.059058228904387,0
359.8856407120176,50.566023361887304,24.69482593194412,1
370.4468991788461,84.24694633459174,13.866309722367918,1
301.29739913028595,144.8150508224229,3.7980924944888863,0
498.0426217371776,147.45689537299046,26.412310317122703,1
255.53278373266247,82.14891328537311,7.67843140967274,0
132.56681258313475,106.23716623344109,22.09804460257623,0
320.90533601625157,172.5795054937712,21.466581978475737,0
446.6211811321266,77.16967790262851,27.468626584032656,1
102.71653536401888,92.36787054394583,1.2136090981658922,0
153.12431503680588,164.38467288843796,24.095837749790554,0
307.3909402450315,169.07575879343347,17.61736521857091,0
188.70253518087966,133.7816433825767,22.939255220970075,0
371.94631265614777,158.943969126998,6.765276420244281,0
357.81872631801156,164.68138212845287,4.876898078597292,0
